Validation_Set,Topics,Alpha,Beta,Coherence
sentimen_bi_net,7,0.31,0.9099999999999999,0.3954019823418128
sentimen_bi_net,7,0.31,symmetric,0.42547875357731957
sentimen_bi_net,7,0.61,0.01,0.46598606583273794
sentimen_bi_net,7,0.61,0.31,0.38328761509243964
sentimen_bi_net,7,0.61,0.61,0.46704873979640527
sentimen_bi_net,7,0.61,0.9099999999999999,0.44451008173373247
sentimen_bi_net,7,0.61,symmetric,0.40689572923821843
sentimen_bi_net,7,0.9099999999999999,0.01,0.4168253980462809
sentimen_bi_net,7,0.9099999999999999,0.31,0.38777764780976776
sentimen_bi_net,7,0.9099999999999999,0.61,0.4426579468641155
sentimen_bi_net,7,0.9099999999999999,0.9099999999999999,0.47195954546698066
sentimen_bi_net,7,0.9099999999999999,symmetric,0.4113073342837878
sentimen_bi_net,7,symmetric,0.01,0.4559997757198868
sentimen_bi_net,7,symmetric,0.31,0.39730600770010577
sentimen_bi_net,7,symmetric,0.61,0.3985287967880762
sentimen_bi_net,7,symmetric,0.9099999999999999,0.40197334437952065
sentimen_bi_net,7,symmetric,symmetric,0.399008209649449
sentimen_bi_net,7,asymmetric,0.01,0.4792652433631649
sentimen_bi_net,7,asymmetric,0.31,0.44278910258202836
sentimen_bi_net,7,asymmetric,0.61,0.4278881001679843
sentimen_bi_net,7,asymmetric,0.9099999999999999,0.45884068544623513
sentimen_bi_net,7,asymmetric,symmetric,0.4193688999919342
sentimen_bi_net,8,0.01,0.01,0.45927565068432763
sentimen_bi_net,8,0.01,0.31,0.4029463852430982
sentimen_bi_net,8,0.01,0.61,0.40596729049016006
sentimen_bi_net,8,0.01,0.9099999999999999,0.4184725336402192
sentimen_bi_net,8,0.01,symmetric,0.41806095830598333
sentimen_bi_net,8,0.31,0.01,0.47516524377930464
sentimen_bi_net,8,0.31,0.31,0.4451324685721441
sentimen_bi_net,8,0.31,0.61,0.3742376919724973
sentimen_bi_net,8,0.31,0.9099999999999999,0.3647798544434478
sentimen_bi_net,8,0.31,symmetric,0.4524160906870466
sentimen_bi_net,8,0.61,0.01,0.48703059036018403
sentimen_bi_net,8,0.61,0.31,0.3514706905109014
sentimen_bi_net,8,0.61,0.61,0.49672915931854644
sentimen_bi_net,8,0.61,0.9099999999999999,0.4247147772277106
sentimen_bi_net,8,0.61,symmetric,0.4415858403516431
sentimen_bi_net,8,0.9099999999999999,0.01,0.43002894186757223
sentimen_bi_net,8,0.9099999999999999,0.31,0.4193469095835791
sentimen_bi_net,8,0.9099999999999999,0.61,0.4551274861097055
sentimen_bi_net,8,0.9099999999999999,0.9099999999999999,0.45664083082470036
sentimen_bi_net,8,0.9099999999999999,symmetric,0.3945918590251375
sentimen_bi_net,8,symmetric,0.01,0.504147941520415
sentimen_bi_net,8,symmetric,0.31,0.4328084470341196
sentimen_bi_net,8,symmetric,0.61,0.4175426851557378
sentimen_bi_net,8,symmetric,0.9099999999999999,0.41175265673276384
sentimen_bi_net,8,symmetric,symmetric,0.42324980834081594
sentimen_bi_net,8,asymmetric,0.01,0.4963929815518359
sentimen_bi_net,8,asymmetric,0.31,0.4395686788295696
sentimen_bi_net,8,asymmetric,0.61,0.4250834986196591
sentimen_bi_net,8,asymmetric,0.9099999999999999,0.33431289831047617
sentimen_bi_net,8,asymmetric,symmetric,0.44084882015042215
sentimen_bi_net,9,0.01,0.01,0.4392721718594353
sentimen_bi_net,9,0.01,0.31,0.4024048348759408
sentimen_bi_net,9,0.01,0.61,0.43026520631885357
sentimen_bi_net,9,0.01,0.9099999999999999,0.4073345526868024
sentimen_bi_net,9,0.01,symmetric,0.4465509246428155
sentimen_bi_net,9,0.31,0.01,0.4405133589474545
sentimen_bi_net,9,0.31,0.31,0.35811227118878197
sentimen_bi_net,9,0.31,0.61,0.4035011603295038
sentimen_bi_net,9,0.31,0.9099999999999999,0.42220343696147283
sentimen_bi_net,9,0.31,symmetric,0.42818970641320386
sentimen_bi_net,9,0.61,0.01,0.4526016420021557
sentimen_bi_net,9,0.61,0.31,0.4137853079604656
sentimen_bi_net,9,0.61,0.61,0.4307725479933951
sentimen_bi_net,9,0.61,0.9099999999999999,0.43902428818796485
sentimen_bi_net,9,0.61,symmetric,0.4559989901444288
sentimen_bi_net,9,0.9099999999999999,0.01,0.4474935620277918
sentimen_bi_net,9,0.9099999999999999,0.31,0.42191159793816174
sentimen_bi_net,9,0.9099999999999999,0.61,0.41966530912346944
sentimen_bi_net,9,0.9099999999999999,0.9099999999999999,0.40699700922724624
sentimen_bi_net,9,0.9099999999999999,symmetric,0.38941397042816855
sentimen_bi_net,9,symmetric,0.01,0.4436981433756949
sentimen_bi_net,9,symmetric,0.31,0.4008022403688703
sentimen_bi_net,9,symmetric,0.61,0.4365411800402185
sentimen_bi_net,9,symmetric,0.9099999999999999,0.3716618336075757
sentimen_bi_net,9,symmetric,symmetric,0.4265783410588144
sentimen_bi_net,9,asymmetric,0.01,0.43762639817208154
sentimen_bi_net,9,asymmetric,0.31,0.4189289311374534
sentimen_bi_net,9,asymmetric,0.61,0.40784356055762644
sentimen_bi_net,9,asymmetric,0.9099999999999999,0.39723037329584193
sentimen_bi_net,9,asymmetric,symmetric,0.4359622137157564
sentimen_bi_net,10,0.01,0.01,0.43003496690289805
sentimen_bi_net,10,0.01,0.31,0.3993905363120892
