Validation_Set,Topics,Alpha,Beta,Coherence
sentimen_tri_net,9,0.61,symmetric,0.3966652069373502
sentimen_tri_net,9,0.9099999999999999,0.01,0.45815186875739955
sentimen_tri_net,9,0.9099999999999999,0.31,0.42246270899347493
sentimen_tri_net,9,0.9099999999999999,0.61,0.4331928321092692
sentimen_tri_net,9,0.9099999999999999,0.9099999999999999,0.421740029273557
sentimen_tri_net,9,0.9099999999999999,symmetric,0.44697783508756334
sentimen_tri_net,9,symmetric,0.01,0.4589490404097039
sentimen_tri_net,9,symmetric,0.31,0.4271976423966631
sentimen_tri_net,9,symmetric,0.61,0.4285040159785474
sentimen_tri_net,9,symmetric,0.9099999999999999,0.4274240079000466
sentimen_tri_net,9,symmetric,symmetric,0.40362537961453504
sentimen_tri_net,9,asymmetric,0.01,0.47460869567272757
sentimen_tri_net,9,asymmetric,0.31,0.38540145574210855
sentimen_tri_net,9,asymmetric,0.61,0.3964895183889373
sentimen_tri_net,9,asymmetric,0.9099999999999999,0.4210272659016401
sentimen_tri_net,9,asymmetric,symmetric,0.4295833889455266
sentimen_tri_net,10,0.01,0.01,0.4519869846731647
sentimen_tri_net,10,0.01,0.31,0.3904450717803704
sentimen_tri_net,10,0.01,0.61,0.4539005096466121
sentimen_tri_net,10,0.01,0.9099999999999999,0.43059608490514484
sentimen_tri_net,10,0.01,symmetric,0.4487308399919119
sentimen_tri_net,10,0.31,0.01,0.46098183823593636
sentimen_tri_net,10,0.31,0.31,0.41312723888215996
sentimen_tri_net,10,0.31,0.61,0.39569804448549256
sentimen_tri_net,10,0.31,0.9099999999999999,0.42188145587404613
sentimen_tri_net,10,0.31,symmetric,0.4513993629828687
sentimen_tri_net,10,0.61,0.01,0.46709038288439897
sentimen_tri_net,10,0.61,0.31,0.43271053732783826
sentimen_tri_net,10,0.61,0.61,0.40599563982104653
sentimen_tri_net,10,0.61,0.9099999999999999,0.42412081629395476
sentimen_tri_net,10,0.61,symmetric,0.42352815334654875
sentimen_tri_net,10,0.9099999999999999,0.01,0.45152621965440254
sentimen_tri_net,10,0.9099999999999999,0.31,0.4124056336683168
sentimen_tri_net,10,0.9099999999999999,0.61,0.4118233010017658
sentimen_tri_net,10,0.9099999999999999,0.9099999999999999,0.4143262085640254
sentimen_tri_net,10,0.9099999999999999,symmetric,0.40620252026792303
sentimen_tri_net,10,symmetric,0.01,0.4817081048407529
sentimen_tri_net,10,symmetric,0.31,0.4299235602253524
sentimen_tri_net,10,symmetric,0.61,0.4207615000112407
sentimen_tri_net,10,symmetric,0.9099999999999999,0.39429190978264456
sentimen_tri_net,10,symmetric,symmetric,0.4598461914129531
sentimen_tri_net,10,asymmetric,0.01,0.43480262458137214
sentimen_tri_net,10,asymmetric,0.31,0.43429677626623786
sentimen_tri_net,10,asymmetric,0.61,0.38033940253878207
sentimen_tri_net,10,asymmetric,0.9099999999999999,0.5041351493789961
sentimen_tri_net,10,asymmetric,symmetric,0.3983164468566943
